interaction_id,customer_id,product_id,rating,timestamp,quantity,purchase_amount,interaction_type,user_idx,item_idx
INT_0001184,CUST_0612,PROD_00050,3.0,2024-01-22,1,8406.54,cart_add,611,49
INT_0001185,CUST_0510,PROD_00135,4.0,2023-05-03,3,4714.59,view,509,134
INT_0001186,CUST_0939,PROD_00088,4.5,2023-08-07,1,4704.5,cart_add,938,87
INT_0001187,CUST_0355,PROD_00030,4.0,2023-11-15,1,146486.01,cart_add,354,29
INT_0001188,CUST_0892,PROD_00123,4.5,2023-10-21,1,1299.27,purchase,891,122
INT_0001189,CUST_0237,PROD_00031,4.0,2023-01-28,1,133814.82,cart_add,236,30
INT_0001190,CUST_0418,PROD_00058,5.0,2023-06-11,2,3514.26,cart_add,417,57
INT_0001191,CUST_0518,PROD_00074,3.5,2023-10-09,1,3668.68,purchase,517,73
INT_0001192,CUST_0095,PROD_00013,4.0,2023-10-29,1,4064.55,purchase,94,12
INT_0001193,CUST_0964,PROD_00011,4.0,2023-01-22,2,36114.88,purchase,963,10
INT_0001194,CUST_0505,PROD_00135,4.5,2023-02-17,1,1571.53,purchase,504,134
INT_0001195,CUST_0765,PROD_00136,3.845360824742268,2023-01-19,2,10961.18,view,764,135
INT_0001196,CUST_0896,PROD_00073,3.5,2023-07-28,1,2719.83,purchase,895,72
INT_0001197,CUST_0623,PROD_00132,4.5,2023-01-28,1,1804.63,cart_add,622,131
INT_0001198,CUST_0075,PROD_00065,4.0,2023-04-13,3,12878.37,cart_add,74,64
INT_0001199,CUST_0261,PROD_00066,4.0,2024-03-16,1,4478.86,purchase,260,65
INT_0001200,CUST_0586,PROD_00119,4.5,2024-05-11,1,3671.07,purchase,585,118
INT_0001201,CUST_0925,PROD_00105,3.0,2024-06-21,2,1549.62,purchase,924,104
INT_0001202,CUST_0987,PROD_00027,4.0,2023-01-06,2,87686.28,view,986,26
INT_0001203,CUST_0799,PROD_00014,4.0,2024-05-03,2,6715.9,view,798,13
INT_0001204,CUST_0755,PROD_00138,3.0,2023-02-17,1,398.29,cart_add,754,137
INT_0001205,CUST_0630,PROD_00023,3.5,2024-01-15,1,1404.99,cart_add,629,22
INT_0001206,CUST_0621,PROD_00117,4.5,2023-03-08,2,1590.9,purchase,620,116
INT_0001207,CUST_0187,PROD_00061,4.5,2024-04-08,3,228611.25,purchase,186,60
INT_0001208,CUST_0170,PROD_00061,4.5,2024-03-06,2,152407.5,purchase,169,60
INT_0001209,CUST_0385,PROD_00117,5.0,2024-04-12,1,795.45,purchase,384,116
INT_0001210,CUST_0149,PROD_00029,3.5,2024-01-29,1,9462.09,purchase,148,28
INT_0001211,CUST_0151,PROD_00145,3.5,2023-01-22,2,18156.98,view,150,144
INT_0001212,CUST_0584,PROD_00145,4.5,2023-07-19,3,27235.47,view,583,144
INT_0001213,CUST_0111,PROD_00131,4.5,2023-08-17,1,973.16,purchase,110,130
INT_0001214,CUST_0993,PROD_00008,4.163366336633663,2023-02-26,1,56223.56,cart_add,992,7
INT_0001215,CUST_0572,PROD_00090,4.5,2023-05-01,1,2228.92,purchase,571,89
INT_0001216,CUST_0914,PROD_00109,3.5,2023-08-10,1,2497.06,view,913,108
INT_0001217,CUST_0742,PROD_00053,4.0,2023-11-30,1,6856.41,cart_add,741,52
INT_0001218,CUST_0371,PROD_00089,4.5,2024-06-16,1,8430.35,view,370,88
INT_0001219,CUST_0776,PROD_00092,4.0,2023-10-19,2,5696.18,view,775,91
INT_0001220,CUST_0984,PROD_00083,5.0,2023-05-26,2,2898.24,purchase,983,82
INT_0001221,CUST_0445,PROD_00019,4.5,2023-05-31,1,22127.18,cart_add,444,18
INT_0001222,CUST_0558,PROD_00124,4.5,2023-09-30,1,1078.15,purchase,557,123
INT_0001223,CUST_0587,PROD_00101,4.0,2023-03-16,2,6257.06,purchase,586,100
INT_0001224,CUST_0576,PROD_00081,3.5,2023-05-30,2,9461.98,cart_add,575,80
INT_0001225,CUST_0322,PROD_00128,5.0,2023-05-04,1,2573.7,purchase,321,127
INT_0001226,CUST_0274,PROD_00073,3.0,2023-11-15,2,5439.66,purchase,273,72
INT_0001227,CUST_0921,PROD_00145,3.0,2023-06-18,1,9078.49,purchase,920,144
INT_0001228,CUST_0007,PROD_00138,3.5,2024-02-05,2,796.58,purchase,6,137
INT_0001229,CUST_0057,PROD_00116,5.0,2024-02-01,1,333.34,purchase,56,115
INT_0001230,CUST_0685,PROD_00037,4.0,2023-01-27,1,2848.11,purchase,684,36
INT_0001231,CUST_0541,PROD_00068,4.0,2023-03-24,1,1794.76,cart_add,540,67
INT_0001232,CUST_0879,PROD_00133,3.0,2024-02-22,2,2763.04,view,878,132
INT_0001233,CUST_0535,PROD_00021,4.0,2024-03-29,1,24714.25,cart_add,534,20
INT_0001234,CUST_0052,PROD_00141,3.5,2023-10-14,1,87138.31,view,51,140
INT_0001235,CUST_0452,PROD_00063,4.0,2023-06-16,1,3518.47,view,451,62
INT_0001236,CUST_0907,PROD_00090,4.5,2024-02-26,1,2228.92,purchase,906,89
INT_0001237,CUST_0353,PROD_00016,4.5,2024-05-18,1,11890.0,cart_add,352,15
INT_0001238,CUST_0945,PROD_00130,4.0,2023-06-14,1,11682.93,view,944,129
INT_0001239,CUST_0069,PROD_00072,4.0,2024-02-11,2,6902.26,cart_add,68,71
INT_0001240,CUST_0270,PROD_00035,4.0,2023-07-27,1,1999.37,purchase,269,34
INT_0001241,CUST_0136,PROD_00055,4.0,2023-06-25,1,7849.24,view,135,54
INT_0001242,CUST_0411,PROD_00038,4.0,2023-03-23,1,3016.23,purchase,410,37
INT_0001243,CUST_0921,PROD_00062,4.0,2023-03-22,1,4020.78,purchase,920,61
INT_0001244,CUST_0116,PROD_00067,3.5,2024-06-09,3,14983.86,purchase,115,66
INT_0001245,CUST_0479,PROD_00044,4.0,2023-12-20,1,34110.93,purchase,478,43
INT_0001246,CUST_0459,PROD_00076,4.0,2023-10-31,1,3403.3,purchase,458,75
INT_0001247,CUST_0744,PROD_00023,5.0,2023-11-27,1,1404.99,view,743,22
INT_0001248,CUST_0302,PROD_00004,5.0,2023-04-07,1,39429.39,purchase,301,3
INT_0001249,CUST_0055,PROD_00003,3.0,2023-09-14,2,154003.42,purchase,54,2
INT_0001250,CUST_0548,PROD_00070,3.5,2024-04-19,1,1435.37,purchase,547,69
INT_0001251,CUST_0526,PROD_00075,3.0,2023-01-15,2,8498.26,cart_add,525,74
INT_0001252,CUST_0900,PROD_00068,4.0,2023-07-06,1,1794.76,purchase,899,67
INT_0001253,CUST_0532,PROD_00122,4.0,2023-12-15,1,693.71,purchase,531,121
INT_0001254,CUST_0749,PROD_00097,4.0,2024-03-12,2,4672.54,purchase,748,96
INT_0001255,CUST_0843,PROD_00072,4.5,2024-06-11,1,3451.13,cart_add,842,71
INT_0001256,CUST_0327,PROD_00136,3.5,2024-04-05,3,16441.77,purchase,326,135
INT_0001257,CUST_0805,PROD_00046,4.0,2024-03-14,1,2320.56,view,804,45
INT_0001258,CUST_0122,PROD_00061,4.5,2024-02-17,2,152407.5,purchase,121,60
INT_0001259,CUST_0922,PROD_00131,4.5,2023-05-31,2,1946.32,purchase,921,130
INT_0001260,CUST_0783,PROD_00016,4.5,2023-03-28,1,11890.0,purchase,782,15
INT_0001261,CUST_0230,PROD_00108,3.5,2023-06-13,1,2875.2,purchase,229,107
INT_0001262,CUST_0895,PROD_00099,3.5,2023-12-10,1,676.7,purchase,894,98
INT_0001263,CUST_0108,PROD_00080,3.5,2023-06-03,1,3656.79,purchase,107,79
INT_0001264,CUST_0789,PROD_00052,4.0,2023-05-23,1,11263.67,purchase,788,51
INT_0001265,CUST_0468,PROD_00012,5.0,2023-10-02,1,24652.71,cart_add,467,11
INT_0001266,CUST_0555,PROD_00132,4.0,2023-01-17,3,5413.89,purchase,554,131
INT_0001267,CUST_0941,PROD_00049,3.5,2023-02-04,3,19124.4,cart_add,940,48
INT_0001268,CUST_0236,PROD_00061,4.0,2023-09-14,1,76203.75,purchase,235,60
INT_0001269,CUST_0134,PROD_00045,4.0,2024-06-08,1,4401.96,purchase,133,44
INT_0001270,CUST_0087,PROD_00058,4.5,2024-06-03,1,1757.13,cart_add,86,57
INT_0001271,CUST_0935,PROD_00048,4.5,2023-04-04,1,1848.58,purchase,934,47
INT_0001272,CUST_0917,PROD_00108,3.5,2024-05-04,1,2875.2,cart_add,916,107
INT_0001273,CUST_0673,PROD_00001,4.5,2024-04-07,1,17626.13,cart_add,672,0
INT_0001274,CUST_0987,PROD_00033,4.0,2024-04-17,1,9465.44,purchase,986,32
INT_0001275,CUST_0394,PROD_00039,4.5,2024-03-22,1,3794.39,cart_add,393,38
INT_0001276,CUST_0158,PROD_00070,3.5,2024-06-12,1,1435.37,purchase,157,69
INT_0001277,CUST_0768,PROD_00124,4.5,2023-11-22,1,1078.15,purchase,767,123
INT_0001278,CUST_0659,PROD_00056,4.0,2023-09-01,1,886.99,cart_add,658,55
INT_0001279,CUST_0905,PROD_00088,5.0,2024-01-05,2,9409.0,purchase,904,87
INT_0001280,CUST_0746,PROD_00079,4.5,2023-02-09,1,12849.74,purchase,745,78
INT_0001281,CUST_0287,PROD_00101,3.5,2023-12-17,2,6257.06,purchase,286,100
INT_0001282,CUST_0187,PROD_00060,4.5,2024-02-08,1,19417.46,purchase,186,59
INT_0001283,CUST_0835,PROD_00021,3.5,2023-09-10,1,24714.25,purchase,834,20
INT_0001284,CUST_0546,PROD_00120,4.5,2024-02-05,2,3258.82,purchase,545,119
INT_0001285,CUST_0964,PROD_00119,5.0,2023-04-16,1,3671.07,purchase,963,118
INT_0001286,CUST_0082,PROD_00002,5.0,2023-07-11,1,92329.48,purchase,81,1
INT_0001287,CUST_0955,PROD_00069,4.5,2023-12-18,1,1717.37,view,954,68
INT_0001288,CUST_0176,PROD_00003,3.5,2023-08-16,1,77001.71,cart_add,175,2
INT_0001289,CUST_0703,PROD_00089,3.5,2024-05-31,1,8430.35,cart_add,702,88
INT_0001290,CUST_0379,PROD_00072,5.0,2024-05-16,1,3451.13,view,378,71
INT_0001291,CUST_0973,PROD_00083,4.5,2023-11-25,2,2898.24,cart_add,972,82
INT_0001292,CUST_0295,PROD_00108,3.5,2023-07-18,1,2875.2,cart_add,294,107
INT_0001293,CUST_0899,PROD_00106,4.0,2023-03-18,2,2743.08,purchase,898,105
INT_0001294,CUST_0493,PROD_00117,4.0,2023-07-23,1,795.45,cart_add,492,116
INT_0001295,CUST_0596,PROD_00068,4.0,2023-03-30,2,3589.52,purchase,595,67
INT_0001296,CUST_0315,PROD_00050,3.5,2023-04-21,1,8406.54,purchase,314,49
INT_0001297,CUST_0110,PROD_00032,3.5,2023-08-08,2,6618.36,purchase,109,31
INT_0001298,CUST_0867,PROD_00145,3.5,2024-03-12,1,9078.49,purchase,866,144
INT_0001299,CUST_0017,PROD_00082,4.0,2023-06-03,1,12141.51,cart_add,16,81
INT_0001300,CUST_0112,PROD_00114,5.0,2023-03-31,1,681.42,purchase,111,113
INT_0001301,CUST_0468,PROD_00010,4.0,2023-05-05,1,20991.01,purchase,467,9
INT_0001302,CUST_0575,PROD_00024,3.5,2023-05-15,2,1454.54,purchase,574,23
INT_0001303,CUST_0370,PROD_00012,5.0,2024-06-23,1,24652.71,cart_add,369,11
INT_0001304,CUST_0412,PROD_00054,4.0,2023-12-05,1,9442.54,view,411,53
INT_0001305,CUST_0795,PROD_00076,3.0,2023-11-29,2,6806.6,purchase,794,75
INT_0001306,CUST_0426,PROD_00064,3.5,2024-03-28,1,4524.2,view,425,63
INT_0001307,CUST_0142,PROD_00119,4.3584070796460175,2023-12-12,3,11013.21,view,141,118
INT_0001308,CUST_0287,PROD_00133,3.0,2024-03-08,3,4144.56,cart_add,286,132
INT_0001309,CUST_0325,PROD_00125,4.5,2023-10-22,1,789.12,purchase,324,124
INT_0001310,CUST_0981,PROD_00093,4.0,2023-03-26,2,3902.94,purchase,980,92
INT_0001311,CUST_0341,PROD_00113,5.0,2023-01-07,2,3553.4,purchase,340,112
INT_0001312,CUST_0821,PROD_00057,4.0,2023-08-26,1,2369.94,purchase,820,56
INT_0001313,CUST_0659,PROD_00009,4.5,2023-04-29,2,48736.44,view,658,8
INT_0001314,CUST_0071,PROD_00125,3.5,2024-05-07,1,789.12,purchase,70,124
INT_0001315,CUST_0649,PROD_00136,4.0,2023-04-13,1,5480.59,purchase,648,135
INT_0001316,CUST_0533,PROD_00136,3.5,2024-05-17,1,5480.59,view,532,135
INT_0001317,CUST_0707,PROD_00081,3.0,2024-04-04,2,9461.98,cart_add,706,80
INT_0001318,CUST_0737,PROD_00036,4.5,2023-06-03,1,10068.24,purchase,736,35
INT_0001319,CUST_0867,PROD_00137,4.5,2023-06-21,2,18985.82,purchase,866,136
INT_0001320,CUST_0973,PROD_00084,3.5,2023-06-27,1,4501.95,cart_add,972,83
INT_0001321,CUST_0109,PROD_00010,3.5,2023-03-06,1,20991.01,cart_add,108,9
INT_0001322,CUST_0900,PROD_00075,2.5,2023-11-09,1,4249.13,purchase,899,74
INT_0001323,CUST_0757,PROD_00038,3.5,2023-09-08,1,3016.23,purchase,756,37
INT_0001324,CUST_0209,PROD_00140,3.5,2023-01-25,1,1448.74,cart_add,208,139
INT_0001325,CUST_0414,PROD_00059,3.0,2024-04-11,1,2901.95,purchase,413,58
INT_0001326,CUST_0359,PROD_00056,3.5,2024-01-07,1,886.99,purchase,358,55
INT_0001327,CUST_0139,PROD_00143,4.5,2023-02-03,1,18762.24,cart_add,138,142
INT_0001328,CUST_0524,PROD_00099,4.266666666666667,2024-04-09,1,676.7,cart_add,523,98
INT_0001329,CUST_0247,PROD_00016,4.0,2023-07-06,1,11890.0,view,246,15
INT_0001330,CUST_0661,PROD_00140,3.0,2023-08-09,1,1448.74,cart_add,660,139
INT_0001331,CUST_0746,PROD_00134,4.5,2023-07-10,3,5939.19,view,745,133
INT_0001332,CUST_0334,PROD_00043,3.5,2023-08-08,1,43262.5,view,333,42
INT_0001333,CUST_0979,PROD_00063,4.0,2023-12-01,1,3518.47,purchase,978,62
INT_0001334,CUST_0656,PROD_00003,3.5,2023-05-28,1,77001.71,purchase,655,2
INT_0001335,CUST_0669,PROD_00137,4.5,2023-07-28,1,9492.91,view,668,136
INT_0001336,CUST_0274,PROD_00076,3.5,2024-04-19,1,3403.3,view,273,75
INT_0001337,CUST_0225,PROD_00031,4.0,2023-09-11,2,267629.64,purchase,224,30
INT_0001338,CUST_0268,PROD_00108,4.0,2024-05-25,1,2875.2,cart_add,267,107
INT_0001339,CUST_0185,PROD_00027,4.5,2024-03-25,1,43843.14,purchase,184,26
INT_0001340,CUST_0451,PROD_00047,3.5,2023-09-10,1,6755.43,purchase,450,46
INT_0001341,CUST_0778,PROD_00034,4.0,2023-04-26,1,13326.36,cart_add,777,33
INT_0001342,CUST_0838,PROD_00001,4.0,2024-06-15,1,17626.13,purchase,837,0
INT_0001343,CUST_0832,PROD_00038,5.0,2023-05-18,2,6032.46,purchase,831,37
INT_0001344,CUST_0810,PROD_00069,3.5,2023-07-12,1,1717.37,view,809,68
INT_0001345,CUST_0272,PROD_00109,3.5,2024-04-21,1,2497.06,purchase,271,108
INT_0001346,CUST_0583,PROD_00086,4.5,2024-01-17,1,1468.63,purchase,582,85
INT_0001347,CUST_0243,PROD_00124,4.5,2023-03-04,2,2156.3,view,242,123
INT_0001348,CUST_0810,PROD_00127,5.0,2023-07-26,1,13209.15,view,809,126
INT_0001349,CUST_0242,PROD_00071,4.0,2023-11-25,1,2038.86,purchase,241,70
INT_0001350,CUST_0856,PROD_00039,4.5,2023-04-06,1,3794.39,purchase,855,38
INT_0001351,CUST_0592,PROD_00041,4.5,2023-12-23,1,5324.01,purchase,591,40
INT_0001352,CUST_0204,PROD_00093,5.0,2024-06-07,1,1951.47,cart_add,203,92
INT_0001353,CUST_0202,PROD_00001,4.0,2024-04-26,1,17626.13,cart_add,201,0
INT_0001354,CUST_0512,PROD_00004,5.0,2023-05-29,1,39429.39,cart_add,511,3
INT_0001355,CUST_0750,PROD_00105,3.0,2023-05-01,2,1549.62,view,749,104
INT_0001356,CUST_0984,PROD_00087,4.5,2023-05-23,1,3835.55,cart_add,983,86
INT_0001357,CUST_0764,PROD_00052,4.0,2024-01-27,1,11263.67,purchase,763,51
INT_0001358,CUST_0186,PROD_00085,4.5,2023-02-02,1,4169.39,cart_add,185,84
INT_0001359,CUST_0678,PROD_00004,4.0,2024-03-24,2,78858.78,purchase,677,3
INT_0001360,CUST_0638,PROD_00082,4.0,2023-10-28,1,12141.51,purchase,637,81
INT_0001361,CUST_0346,PROD_00057,3.0,2023-07-03,1,2369.94,view,345,56
INT_0001362,CUST_0831,PROD_00063,4.5,2023-06-03,2,7036.94,purchase,830,62
INT_0001363,CUST_0103,PROD_00013,4.0,2024-02-09,1,4064.55,purchase,102,12
INT_0001364,CUST_0346,PROD_00065,4.0,2023-12-01,3,12878.37,purchase,345,64
INT_0001365,CUST_0294,PROD_00100,3.0,2023-07-18,1,671.14,purchase,293,99
INT_0001366,CUST_0991,PROD_00037,3.5,2023-03-09,2,5696.22,cart_add,990,36
INT_0001367,CUST_0002,PROD_00132,3.5,2023-12-20,1,1804.63,cart_add,1,131
INT_0001368,CUST_0509,PROD_00126,4.5,2023-08-23,3,1644.6,purchase,508,125
INT_0001369,CUST_0283,PROD_00005,5.0,2023-12-01,1,60350.67,purchase,282,4
INT_0001370,CUST_0781,PROD_00124,4.0,2023-01-28,1,1078.15,purchase,780,123
INT_0001371,CUST_0761,PROD_00048,3.5,2024-05-08,2,3697.16,purchase,760,47
INT_0001372,CUST_0371,PROD_00112,4.5,2024-05-21,1,790.38,purchase,370,111
INT_0001373,CUST_0635,PROD_00059,4.0,2023-03-29,1,2901.95,view,634,58
INT_0001374,CUST_0023,PROD_00051,4.0,2023-10-16,1,2505.88,view,22,50
INT_0001375,CUST_0110,PROD_00051,4.5,2023-06-12,2,5011.76,cart_add,109,50
INT_0001376,CUST_0658,PROD_00117,5.0,2023-10-20,1,795.45,purchase,657,116
INT_0001377,CUST_0018,PROD_00027,5.0,2024-02-20,3,131529.42,purchase,17,26
INT_0001378,CUST_0787,PROD_00111,4.0,2023-11-12,1,1363.36,purchase,786,110
INT_0001379,CUST_0605,PROD_00037,4.5,2024-01-16,1,2848.11,cart_add,604,36
INT_0001380,CUST_0969,PROD_00142,3.5,2023-04-19,1,57884.88,cart_add,968,141
INT_0001381,CUST_0473,PROD_00038,3.5,2023-03-02,2,6032.46,cart_add,472,37
INT_0001382,CUST_0527,PROD_00046,3.5,2024-02-27,1,2320.56,purchase,526,45
INT_0001383,CUST_0409,PROD_00120,4.5,2024-05-15,1,1629.41,purchase,408,119
INT_0001384,CUST_0558,PROD_00122,3.5,2024-01-11,1,693.71,purchase,557,121
INT_0001385,CUST_0032,PROD_00052,4.0,2023-12-17,1,11263.67,purchase,31,51
INT_0001386,CUST_0201,PROD_00021,3.5,2023-04-15,1,24714.25,purchase,200,20
INT_0001387,CUST_0235,PROD_00018,5.0,2023-10-22,1,10128.93,purchase,234,17
INT_0001388,CUST_0283,PROD_00007,3.5,2024-02-15,1,26132.62,cart_add,282,6
INT_0001389,CUST_0026,PROD_00032,4.0,2023-12-24,1,3309.18,purchase,25,31
INT_0001390,CUST_0364,PROD_00090,5.0,2023-09-17,1,2228.92,purchase,363,89
INT_0001391,CUST_0575,PROD_00023,4.0,2023-07-25,1,1404.99,purchase,574,22
INT_0001392,CUST_0830,PROD_00060,4.5,2023-09-18,2,38834.92,view,829,59
INT_0001393,CUST_0448,PROD_00032,3.5,2023-03-07,1,3309.18,cart_add,447,31
INT_0001394,CUST_0717,PROD_00098,3.5,2023-02-28,3,1151.91,purchase,716,97
INT_0001395,CUST_0436,PROD_00079,4.5,2023-01-26,2,25699.48,cart_add,435,78
INT_0001396,CUST_0052,PROD_00116,4.0,2024-04-23,1,333.34,purchase,51,115
INT_0001397,CUST_0021,PROD_00083,4.0,2023-08-30,1,1449.12,view,20,82
INT_0001398,CUST_0070,PROD_00015,4.0,2023-10-04,1,4645.81,purchase,69,14
INT_0001399,CUST_0684,PROD_00010,3.5,2023-06-26,1,20991.01,cart_add,683,9
INT_0001400,CUST_0514,PROD_00131,4.0,2024-05-23,2,1946.32,purchase,513,130
INT_0001401,CUST_0621,PROD_00089,4.0,2023-08-18,1,8430.35,purchase,620,88
INT_0001402,CUST_0605,PROD_00094,3.5,2024-02-29,1,1991.43,purchase,604,93
INT_0001403,CUST_0300,PROD_00006,4.5,2023-04-12,1,115286.03,purchase,299,5
INT_0001404,CUST_0976,PROD_00022,3.5,2023-09-30,1,2367.53,cart_add,975,21
INT_0001405,CUST_0781,PROD_00053,3.5,2024-06-11,1,6856.41,purchase,780,52
INT_0001406,CUST_0597,PROD_00145,3.5,2024-04-01,2,18156.98,purchase,596,144
INT_0001407,CUST_0843,PROD_00116,3.985981308411215,2024-03-17,2,666.68,view,842,115
INT_0001408,CUST_0143,PROD_00144,4.5,2024-06-11,1,42410.65,view,142,143
INT_0001409,CUST_0865,PROD_00088,4.0,2023-02-26,2,9409.0,cart_add,864,87
INT_0001410,CUST_0676,PROD_00068,4.0,2023-09-23,1,1794.76,view,675,67
INT_0001411,CUST_0959,PROD_00128,5.0,2023-03-27,1,2573.7,cart_add,958,127
INT_0001412,CUST_0769,PROD_00115,4.5,2024-05-31,2,1514.82,cart_add,768,114
INT_0001413,CUST_0460,PROD_00023,5.0,2023-03-27,3,4214.97,view,459,22
INT_0001414,CUST_0749,PROD_00041,4.0,2023-10-24,2,10648.02,purchase,748,40
INT_0001415,CUST_0835,PROD_00013,4.0,2024-02-13,2,8129.1,purchase,834,12
INT_0001416,CUST_0142,PROD_00126,3.5,2023-12-31,1,548.2,cart_add,141,125
INT_0001417,CUST_0239,PROD_00069,4.0,2024-06-03,1,1717.37,view,238,68
INT_0001418,CUST_0553,PROD_00133,4.0,2023-09-23,1,1381.52,purchase,552,132
INT_0001419,CUST_0328,PROD_00022,3.0,2023-07-04,2,4735.06,purchase,327,21
INT_0001420,CUST_0088,PROD_00036,4.0,2023-03-28,2,20136.48,purchase,87,35
INT_0001421,CUST_0512,PROD_00007,4.0,2023-06-19,1,26132.62,purchase,511,6
INT_0001422,CUST_0926,PROD_00054,4.5,2024-02-06,1,9442.54,view,925,53
INT_0001423,CUST_0953,PROD_00144,5.0,2023-02-21,1,42410.65,purchase,952,143
INT_0001424,CUST_0235,PROD_00062,3.5,2023-04-01,2,8041.56,purchase,234,61
INT_0001425,CUST_0364,PROD_00090,4.5,2023-09-12,1,2228.92,purchase,363,89
INT_0001426,CUST_0916,PROD_00050,4.0,2023-08-18,1,8406.54,purchase,915,49
INT_0001427,CUST_0110,PROD_00031,4.0,2024-02-12,1,133814.82,cart_add,109,30
INT_0001428,CUST_0907,PROD_00009,4.0,2023-10-17,2,48736.44,purchase,906,8
INT_0001429,CUST_0560,PROD_00055,4.0,2024-03-15,1,7849.24,purchase,559,54
INT_0001430,CUST_0320,PROD_00144,4.5,2023-06-06,1,42410.65,purchase,319,143
INT_0001431,CUST_0146,PROD_00109,4.5,2023-09-06,2,4994.12,purchase,145,108
INT_0001432,CUST_0556,PROD_00130,3.5,2023-08-16,1,11682.93,purchase,555,129
INT_0001433,CUST_0714,PROD_00097,4.5,2024-03-22,1,2336.27,purchase,713,96
INT_0001434,CUST_0492,PROD_00071,4.5,2024-06-23,1,2038.86,purchase,491,70
INT_0001435,CUST_0436,PROD_00087,5.0,2023-04-02,1,3835.55,purchase,435,86
INT_0001436,CUST_0850,PROD_00072,4.5,2023-09-12,1,3451.13,cart_add,849,71
INT_0001437,CUST_0615,PROD_00033,3.5,2023-07-29,1,9465.44,purchase,614,32
INT_0001438,CUST_0219,PROD_00039,4.0,2023-01-01,1,3794.39,view,218,38
INT_0001439,CUST_0045,PROD_00026,4.0,2024-06-07,1,20390.69,purchase,44,25
INT_0001440,CUST_0850,PROD_00115,5.0,2024-01-04,2,1514.82,purchase,849,114
INT_0001441,CUST_0310,PROD_00012,4.0,2023-04-10,1,24652.71,cart_add,309,11
INT_0001442,CUST_0894,PROD_00083,4.0,2023-01-29,2,2898.24,purchase,893,82
INT_0001443,CUST_0866,PROD_00003,4.0,2024-05-10,2,154003.42,view,865,2
INT_0001444,CUST_0067,PROD_00040,3.5,2023-09-22,1,2286.53,purchase,66,39
INT_0001445,CUST_0560,PROD_00032,4.0,2023-01-03,2,6618.36,purchase,559,31
INT_0001446,CUST_0565,PROD_00095,3.5,2024-03-29,1,2465.32,purchase,564,94
INT_0001447,CUST_0108,PROD_00072,4.5,2023-07-09,2,6902.26,cart_add,107,71
INT_0001448,CUST_0970,PROD_00048,4.0,2023-09-12,1,1848.58,purchase,969,47
INT_0001449,CUST_0714,PROD_00127,4.5,2024-06-02,1,13209.15,purchase,713,126
INT_0001450,CUST_0914,PROD_00075,3.0,2023-09-25,3,12747.39,cart_add,913,74
INT_0001451,CUST_0051,PROD_00011,3.5,2023-07-04,1,18057.44,cart_add,50,10
INT_0001452,CUST_0490,PROD_00075,3.0,2024-01-26,2,8498.26,purchase,489,74
INT_0001453,CUST_0117,PROD_00094,3.0,2023-03-05,1,1991.43,purchase,116,93
INT_0001454,CUST_0771,PROD_00090,5.0,2023-08-01,1,2228.92,purchase,770,89
INT_0001455,CUST_1000,PROD_00141,3.5,2024-06-11,1,87138.31,purchase,999,140
INT_0001456,CUST_0614,PROD_00069,4.0,2023-02-20,1,1717.37,cart_add,613,68
INT_0001457,CUST_0587,PROD_00098,3.5,2024-06-27,3,1151.91,view,586,97
INT_0001458,CUST_0049,PROD_00090,4.5,2024-01-20,1,2228.92,purchase,48,89
INT_0001459,CUST_0925,PROD_00141,4.0,2024-03-21,1,87138.31,purchase,924,140
INT_0001460,CUST_0335,PROD_00077,3.5,2023-01-15,2,7409.88,view,334,76
INT_0001461,CUST_0323,PROD_00020,3.5,2024-03-29,1,43461.06,view,322,19
INT_0001462,CUST_0585,PROD_00136,3.845360824742268,2023-11-23,3,16441.77,purchase,584,135
INT_0001463,CUST_0519,PROD_00069,3.5,2023-05-14,1,1717.37,cart_add,518,68
INT_0001464,CUST_0265,PROD_00134,5.0,2023-05-14,2,3959.46,purchase,264,133
INT_0001465,CUST_0429,PROD_00103,4.5,2023-04-22,1,2505.52,purchase,428,102
INT_0001466,CUST_0623,PROD_00097,5.0,2023-01-10,1,2336.27,cart_add,622,96
INT_0001467,CUST_0165,PROD_00128,3.5,2023-06-05,1,2573.7,view,164,127
INT_0001468,CUST_0818,PROD_00123,5.0,2024-05-04,1,1299.27,purchase,817,122
INT_0001469,CUST_0411,PROD_00055,4.0,2023-03-10,1,7849.24,purchase,410,54
INT_0001470,CUST_0182,PROD_00110,5.0,2023-04-05,1,1033.53,view,181,109
INT_0001471,CUST_0516,PROD_00116,3.5,2024-06-13,1,333.34,view,515,115
INT_0001472,CUST_0007,PROD_00125,4.5,2023-01-16,1,789.12,purchase,6,124
INT_0001473,CUST_0406,PROD_00061,4.0,2023-05-11,1,76203.75,purchase,405,60
INT_0001474,CUST_0592,PROD_00086,5.0,2024-03-30,2,2937.26,view,591,85
INT_0001475,CUST_0954,PROD_00012,4.5,2024-02-23,2,49305.42,view,953,11
INT_0001476,CUST_0654,PROD_00004,3.5,2023-04-24,2,78858.78,purchase,653,3
INT_0001477,CUST_0542,PROD_00120,4.0,2024-05-05,1,1629.41,purchase,541,119
INT_0001478,CUST_0714,PROD_00132,4.0,2024-06-29,1,1804.63,purchase,713,131
INT_0001479,CUST_0998,PROD_00130,4.0,2023-09-29,2,23365.86,purchase,997,129
INT_0001480,CUST_0131,PROD_00104,4.5,2023-08-27,1,1682.77,view,130,103
